amplitude,period,wave
79,80,"[0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79, -79, -79, -78, -77, -75, -73, -70, -67, -64, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79, -79, -79, -78, -77, -75, -73, -70, -67, -64, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79, -79, -79, -78, -77, -75, -73, -70, -67, -64, -60, -56, -51, -46, -41, -36, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 36, 41, 46, 51, 56, 60, 64, 67, 70, 73, 75, 77, 78, 79, 79, 79, 78, 77, 75, 73, 70, 67, 64, 60, 56, 51, 46, 41, 36, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -36, -41, -46, -51, -56, -60, -64, -67, -70, -73, -75, -77, -78, -79]"
26,80,"[0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26, -26, -26, -26, -25, -25, -24, -23, -22, -21, -20, -18, -17, -15, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 25, 26, 26, 26, 26, 26, 25, 25, 24, 23, 22, 21, 20, 18, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -18, -20, -21, -22, -23, -24, -25, -25, -26, -26]"
34,80,"[0, 3, 5, 8, 11, 13, 15, 18, 20, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 15, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -15, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34, -34, -34, -34, -33, -32, -31, -30, -29, -28, -26, -24, -22, -20, -18, -15, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 15, 18, 20, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 15, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -15, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34, -34, -34, -34, -33, -32, -31, -30, -29, -28, -26, -24, -22, -20, -18, -15, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 15, 18, 20, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 15, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -15, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34, -34, -34, -34, -33, -32, -31, -30, -29, -28, -26, -24, -22, -20, -18, -15, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 15, 18, 20, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34, 34, 34, 34, 34, 33, 32, 31, 30, 29, 28, 26, 24, 22, 20, 18, 15, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -15, -18, -20, -22, -24, -26, -28, -29, -30, -31, -32, -33, -34, -34]"
62,80,"[0, 5, 10, 14, 19, 24, 28, 32, 36, 40, 44, 47, 50, 53, 55, 57, 59, 60, 61, 62, 62, 62, 61, 60, 59, 57, 55, 53, 50, 47, 44, 40, 36, 32, 28, 24, 19, 14, 10, 5, 0, -5, -10, -14, -19, -24, -28, -32, -36, -40, -44, -47, -50, -53, -55, -57, -59, -60, -61, -62, -62, -62, -61, -60, -59, -57, -55, -53, -50, -47, -44, -40, -36, -32, -28, -24, -19, -14, -10, -5, 0, 5, 10, 14, 19, 24, 28, 32, 36, 40, 44, 47, 50, 53, 55, 57, 59, 60, 61, 62, 62, 62, 61, 60, 59, 57, 55, 53, 50, 47, 44, 40, 36, 32, 28, 24, 19, 14, 10, 5, 0, -5, -10, -14, -19, -24, -28, -32, -36, -40, -44, -47, -50, -53, -55, -57, -59, -60, -61, -62, -62, -62, -61, -60, -59, -57, -55, -53, -50, -47, -44, -40, -36, -32, -28, -24, -19, -14, -10, -5, 0, 5, 10, 14, 19, 24, 28, 32, 36, 40, 44, 47, 50, 53, 55, 57, 59, 60, 61, 62, 62, 62, 61, 60, 59, 57, 55, 53, 50, 47, 44, 40, 36, 32, 28, 24, 19, 14, 10, 5, 0, -5, -10, -14, -19, -24, -28, -32, -36, -40, -44, -47, -50, -53, -55, -57, -59, -60, -61, -62, -62, -62, -61, -60, -59, -57, -55, -53, -50, -47, -44, -40, -36, -32, -28, -24, -19, -14, -10, -5, 0, 5, 10, 14, 19, 24, 28, 32, 36, 40, 44, 47, 50, 53, 55, 57, 59, 60, 61, 62, 62, 62, 61, 60, 59, 57, 55, 53, 50, 47, 44, 40, 36, 32, 28, 24, 19, 14, 10, 5, 0, -5, -10, -14, -19, -24, -28, -32, -36, -40, -44, -47, -50, -53, -55, -57, -59, -60, -61, -62]"
20,80,"[0, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 18, 19, 19, 20, 20, 20, 20, 20, 19, 19, 18, 18, 17, 16, 15, 14, 13, 12, 10, 9, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -9, -10, -12, -13, -14, -15, -16, -17, -18, -18, -19, -19, -20, -20, -20, -20, -20, -19, -19, -18, -18, -17, -16, -15, -14, -13, -12, -10, -9, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 18, 19, 19, 20, 20, 20, 20, 20, 19, 19, 18, 18, 17, 16, 15, 14, 13, 12, 10, 9, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -9, -10, -12, -13, -14, -15, -16, -17, -18, -18, -19, -19, -20, -20, -20, -20, -20, -19, -19, -18, -18, -17, -16, -15, -14, -13, -12, -10, -9, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 18, 19, 19, 20, 20, 20, 20, 20, 19, 19, 18, 18, 17, 16, 15, 14, 13, 12, 10, 9, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -9, -10, -12, -13, -14, -15, -16, -17, -18, -18, -19, -19, -20, -20, -20, -20, -20, -19, -19, -18, -18, -17, -16, -15, -14, -13, -12, -10, -9, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 18, 19, 19, 20, 20, 20, 20, 20, 19, 19, 18, 18, 17, 16, 15, 14, 13, 12, 10, 9, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -9, -10, -12, -13, -14, -15, -16, -17, -18, -18, -19, -19, -20, -20]"
21,80,"[0, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 21, 21, 21, 20, 20, 19, 19, 18, 17, 16, 15, 14, 12, 11, 10, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -10, -11, -12, -14, -15, -16, -17, -18, -19, -19, -20, -20, -21, -21, -21, -21, -21, -20, -20, -19, -19, -18, -17, -16, -15, -14, -12, -11, -10, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 21, 21, 21, 20, 20, 19, 19, 18, 17, 16, 15, 14, 12, 11, 10, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -10, -11, -12, -14, -15, -16, -17, -18, -19, -19, -20, -20, -21, -21, -21, -21, -21, -20, -20, -19, -19, -18, -17, -16, -15, -14, -12, -11, -10, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 21, 21, 21, 20, 20, 19, 19, 18, 17, 16, 15, 14, 12, 11, 10, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -10, -11, -12, -14, -15, -16, -17, -18, -19, -19, -20, -20, -21, -21, -21, -21, -21, -20, -20, -19, -19, -18, -17, -16, -15, -14, -12, -11, -10, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 19, 20, 20, 21, 21, 21, 21, 21, 20, 20, 19, 19, 18, 17, 16, 15, 14, 12, 11, 10, 8, 6, 5, 3, 2, 0, -2, -3, -5, -6, -8, -10, -11, -12, -14, -15, -16, -17, -18, -19, -19, -20, -20, -21, -21]"
67,80,"[0, 5, 10, 16, 21, 26, 30, 35, 39, 44, 47, 51, 54, 57, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 64, 62, 60, 57, 54, 51, 47, 44, 39, 35, 30, 26, 21, 16, 10, 5, 0, -5, -10, -16, -21, -26, -30, -35, -39, -44, -47, -51, -54, -57, -60, -62, -64, -65, -66, -67, -67, -67, -66, -65, -64, -62, -60, -57, -54, -51, -47, -44, -39, -35, -30, -26, -21, -16, -10, -5, 0, 5, 10, 16, 21, 26, 30, 35, 39, 44, 47, 51, 54, 57, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 64, 62, 60, 57, 54, 51, 47, 44, 39, 35, 30, 26, 21, 16, 10, 5, 0, -5, -10, -16, -21, -26, -30, -35, -39, -44, -47, -51, -54, -57, -60, -62, -64, -65, -66, -67, -67, -67, -66, -65, -64, -62, -60, -57, -54, -51, -47, -44, -39, -35, -30, -26, -21, -16, -10, -5, 0, 5, 10, 16, 21, 26, 30, 35, 39, 44, 47, 51, 54, 57, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 64, 62, 60, 57, 54, 51, 47, 44, 39, 35, 30, 26, 21, 16, 10, 5, 0, -5, -10, -16, -21, -26, -30, -35, -39, -44, -47, -51, -54, -57, -60, -62, -64, -65, -66, -67, -67, -67, -66, -65, -64, -62, -60, -57, -54, -51, -47, -44, -39, -35, -30, -26, -21, -16, -10, -5, 0, 5, 10, 16, 21, 26, 30, 35, 39, 44, 47, 51, 54, 57, 60, 62, 64, 65, 66, 67, 67, 67, 66, 65, 64, 62, 60, 57, 54, 51, 47, 44, 39, 35, 30, 26, 21, 16, 10, 5, 0, -5, -10, -16, -21, -26, -30, -35, -39, -44, -47, -51, -54, -57, -60, -62, -64, -65, -66, -67]"
28,80,"[0, 2, 4, 7, 9, 11, 13, 15, 16, 18, 20, 21, 23, 24, 25, 26, 27, 27, 28, 28, 28, 28, 28, 27, 27, 26, 25, 24, 23, 21, 20, 18, 16, 15, 13, 11, 9, 7, 4, 2, 0, -2, -4, -7, -9, -11, -13, -15, -16, -18, -20, -21, -23, -24, -25, -26, -27, -27, -28, -28, -28, -28, -28, -27, -27, -26, -25, -24, -23, -21, -20, -18, -16, -15, -13, -11, -9, -7, -4, -2, 0, 2, 4, 7, 9, 11, 13, 15, 16, 18, 20, 21, 23, 24, 25, 26, 27, 27, 28, 28, 28, 28, 28, 27, 27, 26, 25, 24, 23, 21, 20, 18, 16, 15, 13, 11, 9, 7, 4, 2, 0, -2, -4, -7, -9, -11, -13, -15, -16, -18, -20, -21, -23, -24, -25, -26, -27, -27, -28, -28, -28, -28, -28, -27, -27, -26, -25, -24, -23, -21, -20, -18, -16, -15, -13, -11, -9, -7, -4, -2, 0, 2, 4, 7, 9, 11, 13, 15, 16, 18, 20, 21, 23, 24, 25, 26, 27, 27, 28, 28, 28, 28, 28, 27, 27, 26, 25, 24, 23, 21, 20, 18, 16, 15, 13, 11, 9, 7, 4, 2, 0, -2, -4, -7, -9, -11, -13, -15, -16, -18, -20, -21, -23, -24, -25, -26, -27, -27, -28, -28, -28, -28, -28, -27, -27, -26, -25, -24, -23, -21, -20, -18, -16, -15, -13, -11, -9, -7, -4, -2, 0, 2, 4, 7, 9, 11, 13, 15, 16, 18, 20, 21, 23, 24, 25, 26, 27, 27, 28, 28, 28, 28, 28, 27, 27, 26, 25, 24, 23, 21, 20, 18, 16, 15, 13, 11, 9, 7, 4, 2, 0, -2, -4, -7, -9, -11, -13, -15, -16, -18, -20, -21, -23, -24, -25, -26, -27, -27, -28, -28]"
69,80,"[0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69, -69, -69, -68, -67, -66, -64, -61, -59, -56, -52, -49, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69, -69, -69, -68, -67, -66, -64, -61, -59, -56, -52, -49, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69, -69, -69, -68, -67, -66, -64, -61, -59, -56, -52, -49, -45, -41, -36, -31, -26, -21, -16, -11, -5, 0, 5, 11, 16, 21, 26, 31, 36, 41, 45, 49, 52, 56, 59, 61, 64, 66, 67, 68, 69, 69, 69, 68, 67, 66, 64, 61, 59, 56, 52, 49, 45, 41, 36, 31, 26, 21, 16, 11, 5, 0, -5, -11, -16, -21, -26, -31, -36, -41, -45, -49, -52, -56, -59, -61, -64, -66, -67, -68, -69]"
45,80,"[0, 4, 7, 11, 14, 17, 20, 24, 26, 29, 32, 34, 36, 38, 40, 42, 43, 44, 44, 45, 45, 45, 44, 44, 43, 42, 40, 38, 36, 34, 32, 29, 26, 24, 20, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -20, -24, -26, -29, -32, -34, -36, -38, -40, -42, -43, -44, -44, -45, -45, -45, -44, -44, -43, -42, -40, -38, -36, -34, -32, -29, -26, -24, -20, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 20, 24, 26, 29, 32, 34, 36, 38, 40, 42, 43, 44, 44, 45, 45, 45, 44, 44, 43, 42, 40, 38, 36, 34, 32, 29, 26, 24, 20, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -20, -24, -26, -29, -32, -34, -36, -38, -40, -42, -43, -44, -44, -45, -45, -45, -44, -44, -43, -42, -40, -38, -36, -34, -32, -29, -26, -24, -20, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 20, 24, 26, 29, 32, 34, 36, 38, 40, 42, 43, 44, 44, 45, 45, 45, 44, 44, 43, 42, 40, 38, 36, 34, 32, 29, 26, 24, 20, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -20, -24, -26, -29, -32, -34, -36, -38, -40, -42, -43, -44, -44, -45, -45, -45, -44, -44, -43, -42, -40, -38, -36, -34, -32, -29, -26, -24, -20, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 20, 24, 26, 29, 32, 34, 36, 38, 40, 42, 43, 44, 44, 45, 45, 45, 44, 44, 43, 42, 40, 38, 36, 34, 32, 29, 26, 24, 20, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -20, -24, -26, -29, -32, -34, -36, -38, -40, -42, -43, -44, -44, -45]"
42,80,"[0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 30, 32, 34, 36, 37, 39, 40, 41, 41, 42, 42, 42, 41, 41, 40, 39, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -39, -40, -41, -41, -42, -42, -42, -41, -41, -40, -39, -37, -36, -34, -32, -30, -27, -25, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 30, 32, 34, 36, 37, 39, 40, 41, 41, 42, 42, 42, 41, 41, 40, 39, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -39, -40, -41, -41, -42, -42, -42, -41, -41, -40, -39, -37, -36, -34, -32, -30, -27, -25, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 30, 32, 34, 36, 37, 39, 40, 41, 41, 42, 42, 42, 41, 41, 40, 39, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -39, -40, -41, -41, -42, -42, -42, -41, -41, -40, -39, -37, -36, -34, -32, -30, -27, -25, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 30, 32, 34, 36, 37, 39, 40, 41, 41, 42, 42, 42, 41, 41, 40, 39, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -39, -40, -41, -41, -42]"
78,80,"[0, 6, 12, 18, 24, 30, 35, 41, 46, 51, 55, 59, 63, 67, 69, 72, 74, 76, 77, 78, 78, 78, 77, 76, 74, 72, 69, 67, 63, 59, 55, 51, 46, 41, 35, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -35, -41, -46, -51, -55, -59, -63, -67, -69, -72, -74, -76, -77, -78, -78, -78, -77, -76, -74, -72, -69, -67, -63, -59, -55, -51, -46, -41, -35, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 35, 41, 46, 51, 55, 59, 63, 67, 69, 72, 74, 76, 77, 78, 78, 78, 77, 76, 74, 72, 69, 67, 63, 59, 55, 51, 46, 41, 35, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -35, -41, -46, -51, -55, -59, -63, -67, -69, -72, -74, -76, -77, -78, -78, -78, -77, -76, -74, -72, -69, -67, -63, -59, -55, -51, -46, -41, -35, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 35, 41, 46, 51, 55, 59, 63, 67, 69, 72, 74, 76, 77, 78, 78, 78, 77, 76, 74, 72, 69, 67, 63, 59, 55, 51, 46, 41, 35, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -35, -41, -46, -51, -55, -59, -63, -67, -69, -72, -74, -76, -77, -78, -78, -78, -77, -76, -74, -72, -69, -67, -63, -59, -55, -51, -46, -41, -35, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 35, 41, 46, 51, 55, 59, 63, 67, 69, 72, 74, 76, 77, 78, 78, 78, 77, 76, 74, 72, 69, 67, 63, 59, 55, 51, 46, 41, 35, 30, 24, 18, 12, 6, 0, -6, -12, -18, -24, -30, -35, -41, -46, -51, -55, -59, -63, -67, -69, -72, -74, -76, -77, -78]"
35,80,"[0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 35, 34, 33, 32, 31, 30, 28, 27, 25, 23, 21, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -21, -23, -25, -27, -28, -30, -31, -32, -33, -34, -35, -35, -35, -35, -35, -34, -33, -32, -31, -30, -28, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 35, 34, 33, 32, 31, 30, 28, 27, 25, 23, 21, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -21, -23, -25, -27, -28, -30, -31, -32, -33, -34, -35, -35, -35, -35, -35, -34, -33, -32, -31, -30, -28, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 35, 34, 33, 32, 31, 30, 28, 27, 25, 23, 21, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -21, -23, -25, -27, -28, -30, -31, -32, -33, -34, -35, -35, -35, -35, -35, -34, -33, -32, -31, -30, -28, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 35, 34, 33, 32, 31, 30, 28, 27, 25, 23, 21, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -21, -23, -25, -27, -28, -30, -31, -32, -33, -34, -35, -35]"
29,80,"[0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -26, -25, -23, -22, -21, -19, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -26, -25, -23, -22, -21, -19, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29, -29, -29, -29, -28, -28, -27, -26, -25, -23, -22, -21, -19, -17, -15, -13, -11, -9, -7, -5, -2, 0, 2, 5, 7, 9, 11, 13, 15, 17, 19, 21, 22, 23, 25, 26, 27, 28, 28, 29, 29, 29, 29, 29, 28, 28, 27, 26, 25, 23, 22, 21, 19, 17, 15, 13, 11, 9, 7, 5, 2, 0, -2, -5, -7, -9, -11, -13, -15, -17, -19, -21, -22, -23, -25, -26, -27, -28, -28, -29, -29]"
72,80,"[0, 6, 11, 17, 22, 28, 33, 38, 42, 47, 51, 55, 58, 61, 64, 67, 68, 70, 71, 72, 72, 72, 71, 70, 68, 67, 64, 61, 58, 55, 51, 47, 42, 38, 33, 28, 22, 17, 11, 6, 0, -6, -11, -17, -22, -28, -33, -38, -42, -47, -51, -55, -58, -61, -64, -67, -68, -70, -71, -72, -72, -72, -71, -70, -68, -67, -64, -61, -58, -55, -51, -47, -42, -38, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 38, 42, 47, 51, 55, 58, 61, 64, 67, 68, 70, 71, 72, 72, 72, 71, 70, 68, 67, 64, 61, 58, 55, 51, 47, 42, 38, 33, 28, 22, 17, 11, 6, 0, -6, -11, -17, -22, -28, -33, -38, -42, -47, -51, -55, -58, -61, -64, -67, -68, -70, -71, -72, -72, -72, -71, -70, -68, -67, -64, -61, -58, -55, -51, -47, -42, -38, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 38, 42, 47, 51, 55, 58, 61, 64, 67, 68, 70, 71, 72, 72, 72, 71, 70, 68, 67, 64, 61, 58, 55, 51, 47, 42, 38, 33, 28, 22, 17, 11, 6, 0, -6, -11, -17, -22, -28, -33, -38, -42, -47, -51, -55, -58, -61, -64, -67, -68, -70, -71, -72, -72, -72, -71, -70, -68, -67, -64, -61, -58, -55, -51, -47, -42, -38, -33, -28, -22, -17, -11, -6, 0, 6, 11, 17, 22, 28, 33, 38, 42, 47, 51, 55, 58, 61, 64, 67, 68, 70, 71, 72, 72, 72, 71, 70, 68, 67, 64, 61, 58, 55, 51, 47, 42, 38, 33, 28, 22, 17, 11, 6, 0, -6, -11, -17, -22, -28, -33, -38, -42, -47, -51, -55, -58, -61, -64, -67, -68, -70, -71, -72]"
