amplitude,period,wave
40,93,"[0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 29, 31, 32, 34, 35, 36, 38, 38, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 28, 26, 24, 22, 19, 17, 15, 12, 9, 7, 4, 1, -1, -4, -7, -9, -12, -15, -17, -19, -22, -24, -26, -28, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -38, -38, -36, -35, -34, -32, -31, -29, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 29, 31, 32, 34, 35, 36, 38, 38, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 28, 26, 24, 22, 19, 17, 15, 12, 9, 7, 4, 1, -1, -4, -7, -9, -12, -15, -17, -19, -22, -24, -26, -28, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -38, -38, -36, -35, -34, -32, -31, -29, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 29, 31, 32, 34, 35, 36, 38, 38, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 28, 26, 24, 22, 19, 17, 15, 12, 9, 7, 4, 1, -1, -4, -7, -9, -12, -15, -17, -19, -22, -24, -26, -28, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -38, -38, -36, -35, -34, -32, -31, -29, -27, -25, -23, -21, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 21, 23, 25, 27, 29, 31, 32, 34, 35, 36, 38, 38, 39]"
40,57,"[0, 4, 9, 13, 17, 21, 25, 28, 31, 33, 36, 37, 39, 40, 40, 40, 39, 38, 37, 35, 32, 29, 26, 23, 19, 15, 11, 7, 2, -2, -7, -11, -15, -19, -23, -26, -29, -32, -35, -37, -38, -39, -40, -40, -40, -39, -37, -36, -33, -31, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 31, 33, 36, 37, 39, 40, 40, 40, 39, 38, 37, 35, 32, 29, 26, 23, 19, 15, 11, 7, 2, -2, -7, -11, -15, -19, -23, -26, -29, -32, -35, -37, -38, -39, -40, -40, -40, -39, -37, -36, -33, -31, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 31, 33, 36, 37, 39, 40, 40, 40, 39, 38, 37, 35, 32, 29, 26, 23, 19, 15, 11, 7, 2, -2, -7, -11, -15, -19, -23, -26, -29, -32, -35, -37, -38, -39, -40, -40, -40, -39, -37, -36, -33, -31, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 31, 33, 36, 37, 39, 40, 40, 40, 39, 38, 37, 35, 32, 29, 26, 23, 19, 15, 11, 7, 2, -2, -7, -11, -15, -19, -23, -26, -29, -32, -35, -37, -38, -39, -40, -40, -40, -39, -37, -36, -33, -31, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 31, 33, 36, 37, 39, 40, 40, 40, 39, 38, 37, 35, 32, 29, 26, 23, 19, 15, 11, 7, 2, -2, -7, -11, -15, -19, -23, -26, -29, -32, -35, -37, -38, -39, -40, -40, -40, -39, -37, -36, -33, -31, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 31, 33, 36, 37, 39, 40, 40]"
40,61,"[0, 4, 8, 12, 16, 20, 23, 26, 29, 32, 34, 36, 38, 39, 40, 40, 40, 39, 38, 37, 35, 33, 31, 28, 25, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -25, -28, -31, -33, -35, -37, -38, -39, -40, -40, -40, -39, -38, -36, -34, -32, -29, -26, -23, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 23, 26, 29, 32, 34, 36, 38, 39, 40, 40, 40, 39, 38, 37, 35, 33, 31, 28, 25, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -25, -28, -31, -33, -35, -37, -38, -39, -40, -40, -40, -39, -38, -36, -34, -32, -29, -26, -23, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 23, 26, 29, 32, 34, 36, 38, 39, 40, 40, 40, 39, 38, 37, 35, 33, 31, 28, 25, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -25, -28, -31, -33, -35, -37, -38, -39, -40, -40, -40, -39, -38, -36, -34, -32, -29, -26, -23, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 23, 26, 29, 32, 34, 36, 38, 39, 40, 40, 40, 39, 38, 37, 35, 33, 31, 28, 25, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -25, -28, -31, -33, -35, -37, -38, -39, -40, -40, -40, -39, -38, -36, -34, -32, -29, -26, -23, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 23, 26, 29, 32, 34, 36, 38, 39, 40, 40, 40, 39, 38, 37, 35, 33, 31, 28, 25, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -25, -28, -31, -33, -35, -37, -38, -39, -40, -40, -40, -39, -38, -36, -34, -32, -29, -26, -23]"
40,89,"[0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 34, 33, 31, 29, 27, 25, 23, 20, 18, 15, 12, 10, 7, 4, 1, -1, -4, -7, -10, -12, -15, -18, -20, -23, -25, -27, -29, -31, -33, -34, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -24, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 34, 33, 31, 29, 27, 25, 23, 20, 18, 15, 12, 10, 7, 4, 1, -1, -4, -7, -10, -12, -15, -18, -20, -23, -25, -27, -29, -31, -33, -34, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -24, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 34, 33, 31, 29, 27, 25, 23, 20, 18, 15, 12, 10, 7, 4, 1, -1, -4, -7, -10, -12, -15, -18, -20, -23, -25, -27, -29, -31, -33, -34, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -24, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 34, 33, 31]"
40,90,"[0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 28, 26, 24, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -24, -26, -28, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -24, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 28, 26, 24, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -24, -26, -28, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -24, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 28, 26, 24, 21, 19, 16, 14, 11, 8, 6, 3, 0, -3, -6, -8, -11, -14, -16, -19, -21, -24, -26, -28, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -24, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16, 19, 21, 24, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36]"
40,69,"[0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 38, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 30, 28, 25, 22, 19, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -19, -22, -25, -28, -30, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -38, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 38, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 30, 28, 25, 22, 19, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -19, -22, -25, -28, -30, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -38, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 38, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 30, 28, 25, 22, 19, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -19, -22, -25, -28, -30, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -38, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 38, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 30, 28, 25, 22, 19, 16, 13, 9, 5, 2, -2, -5, -9, -13, -16, -19, -22, -25, -28, -30, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -38, -37, -36, -34, -32, -29, -27, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 27, 29, 32, 34, 36, 37, 38, 39, 40, 40, 40, 39, 39, 38, 36, 35]"
40,40,"[0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6, 0, -6, -12, -18, -24, -28, -32, -36, -38, -40, -40, -40, -38, -36, -32, -28, -24, -18, -12, -6, 0, 6, 12, 18, 24, 28, 32, 36, 38, 40, 40, 40, 38, 36, 32, 28, 24, 18, 12, 6]"
40,72,"[0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33]"
40,71,"[0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -39, -38, -37, -35, -33, -31, -29, -26, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -39, -38, -37, -35, -33, -31, -29, -26, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -39, -38, -37, -35, -33, -31, -29, -26, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39, 40, 40, 40, 40, 39, 38, 37, 36, 34, 32, 30, 27, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -27, -30, -32, -34, -36, -37, -38, -39, -40, -40, -40, -40, -39, -38, -37, -35, -33, -31, -29, -26, -23, -20, -17, -14, -10, -7, -4, 0, 4, 7, 10, 14, 17, 20, 23, 26, 29, 31, 33, 35, 37, 38, 39]"
40,97,"[0, 3, 5, 8, 10, 13, 15, 18, 20, 22, 24, 26, 28, 30, 32, 33, 34, 36, 37, 38, 38, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 34, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -34, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -38, -38, -37, -36, -34, -33, -32, -30, -28, -26, -24, -22, -20, -18, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 18, 20, 22, 24, 26, 28, 30, 32, 33, 34, 36, 37, 38, 38, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 34, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -34, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -38, -38, -37, -36, -34, -33, -32, -30, -28, -26, -24, -22, -20, -18, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 18, 20, 22, 24, 26, 28, 30, 32, 33, 34, 36, 37, 38, 38, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 34, 32, 31, 29, 27, 25, 23, 21, 19, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -19, -21, -23, -25, -27, -29, -31, -32, -34, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -38, -38, -37, -36, -34, -33, -32, -30, -28, -26, -24, -22, -20, -18, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 18, 20]"
40,76,"[0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 29, 32, 33, 35, 37, 38, 39, 39, 40, 40, 40, 39, 39, 38, 37, 35, 33, 32, 29, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -29, -32, -33, -35, -37, -38, -39, -39, -40, -40, -40, -39, -39, -38, -37, -35, -33, -32, -29, -27, -25, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 29, 32, 33, 35, 37, 38, 39, 39, 40, 40, 40, 39, 39, 38, 37, 35, 33, 32, 29, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -29, -32, -33, -35, -37, -38, -39, -39, -40, -40, -40, -39, -39, -38, -37, -35, -33, -32, -29, -27, -25, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 29, 32, 33, 35, 37, 38, 39, 39, 40, 40, 40, 39, 39, 38, 37, 35, 33, 32, 29, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -29, -32, -33, -35, -37, -38, -39, -39, -40, -40, -40, -39, -39, -38, -37, -35, -33, -32, -29, -27, -25, -22, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 22, 25, 27, 29, 32, 33, 35, 37, 38, 39, 39, 40, 40, 40, 39, 39, 38, 37, 35, 33, 32, 29, 27, 25, 22, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -22, -25, -27, -29, -32, -33, -35, -37, -38, -39, -39, -40, -40, -40, -39, -39, -38, -37, -35, -33, -32, -29, -27, -25, -22, -19, -16]"
40,94,"[0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27, 29, 31, 32, 34, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 34, 32, 31, 29, 27, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -27, -29, -31, -32, -34, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -34, -32, -31, -29, -27, -25, -23, -20, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27, 29, 31, 32, 34, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 34, 32, 31, 29, 27, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -27, -29, -31, -32, -34, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -34, -32, -31, -29, -27, -25, -23, -20, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27, 29, 31, 32, 34, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 34, 32, 31, 29, 27, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -27, -29, -31, -32, -34, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -34, -32, -31, -29, -27, -25, -23, -20, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 27, 29, 31, 32, 34, 35, 36]"
40,85,"[0, 3, 6, 9, 12, 14, 17, 20, 22, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 38, 38, 36, 35, 34, 32, 30, 28, 26, 24, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -24, -26, -28, -30, -32, -34, -35, -36, -38, -38, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -34, -33, -31, -29, -27, -25, -22, -20, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 20, 22, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 38, 38, 36, 35, 34, 32, 30, 28, 26, 24, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -24, -26, -28, -30, -32, -34, -35, -36, -38, -38, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -34, -33, -31, -29, -27, -25, -22, -20, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 20, 22, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 38, 38, 36, 35, 34, 32, 30, 28, 26, 24, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -24, -26, -28, -30, -32, -34, -35, -36, -38, -38, -39, -40, -40, -40, -40, -39, -39, -38, -37, -36, -34, -33, -31, -29, -27, -25, -22, -20, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 20, 22, 25, 27, 29, 31, 33, 34, 36, 37, 38, 39, 39, 40, 40, 40, 40, 39, 38, 38, 36, 35, 34, 32, 30, 28, 26, 24, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4]"
40,72,"[0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33, 35, 36, 38, 39, 39, 40, 40, 40, 39, 39, 38, 36, 35, 33, 31, 28, 26, 23, 20, 17, 14, 10, 7, 3, 0, -3, -7, -10, -14, -17, -20, -23, -26, -28, -31, -33, -35, -36, -38, -39, -39, -40, -40, -40, -39, -39, -38, -36, -35, -33, -31, -28, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 28, 31, 33]"
40,82,"[0, 3, 6, 9, 12, 15, 18, 20, 23, 25, 28, 30, 32, 34, 35, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 35, 34, 32, 30, 28, 25, 23, 20, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -20, -23, -25, -28, -30, -32, -34, -35, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -35, -34, -32, -30, -28, -25, -23, -20, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 20, 23, 25, 28, 30, 32, 34, 35, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 35, 34, 32, 30, 28, 25, 23, 20, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -20, -23, -25, -28, -30, -32, -34, -35, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -35, -34, -32, -30, -28, -25, -23, -20, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 20, 23, 25, 28, 30, 32, 34, 35, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 35, 34, 32, 30, 28, 25, 23, 20, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -20, -23, -25, -28, -30, -32, -34, -35, -37, -38, -39, -39, -40, -40, -40, -40, -39, -39, -38, -37, -35, -34, -32, -30, -28, -25, -23, -20, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 20, 23, 25, 28, 30, 32, 34, 35, 37, 38, 39, 39, 40, 40, 40, 40, 39, 39, 38, 37, 35, 34, 32, 30, 28, 25, 23, 20, 18, 15, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -18, -20, -23, -25, -28, -30, -32]"
